perm,null_median,null_p95
0,0.008162011871548571,0.02378178116896721
1,0.008266079420341983,0.023882541596503777
2,0.007908333740703767,0.022760018028002985
3,0.007615258974150896,0.024695451156433276
4,0.007686226515675625,0.02420637733918784
5,0.007982321157691442,0.02407715818926066
6,0.007958174221603323,0.024779030563149427
7,0.007685999450951822,0.024854531066699055
8,0.008172705911276112,0.023722903920557495
9,0.008178163954944659,0.024445915105996658
10,0.008222808985289057,0.02413891175280169
11,0.00831825969204059,0.02648070471414118
12,0.007930850787324573,0.022974304289436698
13,0.007847845699712537,0.0256242870945341
14,0.008055215674123442,0.023672123435806124
15,0.008297280488024517,0.024338777675510355
16,0.00835125590834842,0.0255159861151628
17,0.00765418653991706,0.0237075711235078
18,0.008157184593323668,0.026059616169989645
19,0.007879112788877143,0.02488372111901649
20,0.008059636949824287,0.02546192167059354
21,0.008203136535400907,0.024681375708130296
22,0.008215791015383223,0.02551172849672975
23,0.008438135769744205,0.02510984962640372
24,0.008361229812840862,0.024991330355475593
25,0.007605440317395532,0.02422077716941867
26,0.008810464990064607,0.024725265439226856
27,0.007986775184554974,0.02338203688972802
28,0.007422533067382496,0.025119742062375612
29,0.007915839429012066,0.024779654438431605
30,0.008168904215315432,0.024043156029608072
31,0.0076016464985313136,0.024032067143035313
32,0.007645234938617092,0.024260696442485633
33,0.00824060119202526,0.02465666968568287
34,0.007618473909796057,0.0249842477447073
35,0.008459730827850898,0.02571044854336618
36,0.007885756604693307,0.025231913518676527
37,0.007900388647979335,0.024341247412332477
38,0.007643464705159295,0.024728745546075005
39,0.008089666528768111,0.024816233059850278
40,0.008030456514649315,0.02475450218307199
41,0.007820336653075213,0.02411549551853777
42,0.008056243187667348,0.024878994262315508
43,0.008194770780518699,0.025107188086355755
44,0.007802272506960186,0.02511329437954316
45,0.007929267778731684,0.02464084132426355
46,0.008253913937203167,0.025030750661223837
47,0.007565230274759739,0.024523123216812017
48,0.007970672022211911,0.024364392072618864
49,0.007385911044516775,0.024506421568102996
50,0.008143191166560976,0.024022775345043414
51,0.007944794685392298,0.024290891319841468
52,0.008050503915192613,0.023918965385408303
53,0.007817784977149553,0.02422158356998918
54,0.007973989359794988,0.02485377913280384
55,0.007993415160793807,0.023731750394126276
56,0.00771008656986011,0.02407139433665499
57,0.008123072004387416,0.02564347784726298
58,0.007572218302519468,0.025084728139646097
59,0.008246038699588856,0.026130601148719446
60,0.00780144699988468,0.024411252924846732
61,0.007886783349961322,0.024103520934759343
62,0.0074812228077860135,0.023518812287667484
63,0.007571615398079859,0.024987501173603655
64,0.0075908922524658105,0.0244023240818355
65,0.007928263853533384,0.023649528277181725
66,0.008013274323102185,0.024042170819569393
67,0.00801358387773227,0.02309270099736404
68,0.0076626585116923475,0.023743886279428986
69,0.008091129934492364,0.024423469320611842
70,0.008120078952775552,0.024553833793823327
71,0.007713843311921656,0.023480778837025734
72,0.008245046204212453,0.02473535815815845
73,0.00846310630894519,0.023629378365242096
74,0.00776075701313313,0.024627700884600534
75,0.007702478549000202,0.022811171053214094
76,0.008540170275075708,0.02538395403811319
77,0.007386140040762421,0.024064556613362455
78,0.007758699149870667,0.02466883791855019
79,0.008080654639549142,0.02613592966174366
80,0.008419873000285061,0.02429018930628988
81,0.008154802699524885,0.024843870072363418
82,0.008067826726695381,0.025703181188742336
83,0.008266810318437394,0.024885649121035174
84,0.008236069001929566,0.02479869724643431
85,0.007750533116513485,0.025416541512205928
86,0.007701508696735575,0.024497997959917306
87,0.007600718758025097,0.02371718496344117
88,0.008071792046095073,0.025194192639756703
89,0.007953705461777073,0.02428877507837531
90,0.008461750928507778,0.02308557459866685
91,0.007998732250464064,0.024755214528460124
92,0.008105360821781024,0.024519331869501025
93,0.008187820170794786,0.02473782868072475
94,0.007848713966790787,0.02359650982024838
95,0.00818237980944797,0.024916648651259508
96,0.008095493292972478,0.02515263497960219
97,0.008145226389769923,0.024042783278413096
98,0.007461225766534552,0.025542561563009884
99,0.008089890789790413,0.02425383070363311
100,0.008006654159429208,0.023865018426495143
101,0.00818913105516638,0.02451904640317383
102,0.007905893259694777,0.024546708081335238
103,0.008561922253239613,0.025408856620520684
104,0.008327731516448975,0.023934663486891543
105,0.00824050432833284,0.0245386057816937
106,0.0081760866455682,0.024680327876469933
107,0.008345507001868764,0.02488391630787305
108,0.00832358718570707,0.024105352326103537
109,0.008500139401799313,0.024782378659173605
110,0.008430715253269366,0.024660444725672023
111,0.008239748665964188,0.024518286693006486
112,0.007942890824416602,0.02513846886307836
113,0.0078071255941124604,0.02467165849102388
114,0.008446046488561398,0.02451999101459005
115,0.00787509758225448,0.025606345176621442
116,0.008305537022900843,0.02390986029279101
117,0.007874305150014083,0.025929420032424592
118,0.007902623053556502,0.025107208961356764
119,0.008116992326930621,0.025972883341866707
120,0.008091235140383884,0.023931869517762307
121,0.00814342685812382,0.024355829964519043
122,0.007571505134023985,0.02573039186886677
123,0.007741409464580345,0.02368724971566944
124,0.007744619349188399,0.024436481783061816
125,0.007952855580485715,0.02507912173085636
126,0.008200152676687597,0.025598344060173757
127,0.007987601911314354,0.02604561521431919
128,0.007653950684342827,0.024813050641782044
129,0.00782466172078762,0.02574968740866568
130,0.008053217618874113,0.024632567965766915
131,0.007617549908948329,0.02441876492201662
132,0.008046453389103588,0.026386255632214625
133,0.008132247457571348,0.025092895855487105
134,0.008233232695140546,0.024220491572994524
135,0.008479209245030428,0.02482801701419985
136,0.007823005594670637,0.024671389637101963
137,0.0076486677949159304,0.025332486172780902
138,0.00788555278003007,0.02385511338612643
139,0.007889219462712956,0.024524875803156647
140,0.008100473982653228,0.02513269746186192
141,0.008385044155207091,0.02496270528372901
142,0.007460514098614401,0.02474939252282913
143,0.008188755229294475,0.02565147796472362
144,0.008148027484342544,0.02436543136606834
145,0.008226740574540163,0.02515525139821927
146,0.007889286245139661,0.025074403026779355
147,0.007364355770120758,0.02457870826811455
148,0.008205351210221352,0.024268049520531552
149,0.007537424869857139,0.025842393901807113
150,0.008057469817160018,0.025518473160504113
151,0.008011940857639739,0.02311287990625035
152,0.00771160530314912,0.024676346305235977
153,0.007876907210660818,0.024868736140449797
154,0.007436260231913754,0.02370924191390254
155,0.007520439860724897,0.024046557931315524
156,0.008405643697184273,0.024781534699958863
157,0.00797706621860713,0.024842216461941236
158,0.007834358918159631,0.024524115903634968
159,0.008356552436174945,0.025718368643610406
160,0.007964181646561225,0.023960548869701687
161,0.007555404858684728,0.024347171944966963
162,0.008070047888254602,0.024765971161818202
163,0.008534437868217063,0.02480452702010988
164,0.008084195792466421,0.024615304222869828
165,0.007647331342212212,0.02476833873717327
166,0.007963214324938538,0.024520393470455256
167,0.0076956649486941,0.02498253857788875
168,0.007924765011950313,0.025011112315187607
169,0.008418971847121823,0.025384415909002048
170,0.007724679829911608,0.02487070329293476
171,0.007585135419912157,0.024600158267767968
172,0.007507261131537591,0.023737519276236983
173,0.007562438047327885,0.02500363222709528
174,0.00784564354693032,0.02456430104773182
175,0.007785111546634502,0.025718995538777975
176,0.007941538270792036,0.02491854988551503
177,0.007761177679797931,0.024187691187546843
178,0.008050723981526627,0.0241296151017743
179,0.008095190532947173,0.024412095842323418
180,0.007762922966772153,0.024117525782190324
181,0.008044002821119136,0.023942662547601603
182,0.007476332270207392,0.025019217722052307
183,0.007908425483728398,0.025904807216382292
184,0.00835739321110384,0.024441418440123746
185,0.00791750950911592,0.02439347331010772
186,0.007811279187992778,0.02358886989299454
187,0.007704164003007017,0.025728617013596175
188,0.008209231793460425,0.024169347472863752
189,0.00815332965210178,0.026290757990243427
190,0.008219568713123827,0.023071689353462765
191,0.007525497922486727,0.023946780894352124
192,0.008167346751584752,0.02547230832615311
193,0.0077710085083731615,0.024735823099307497
194,0.0075199433288326845,0.02364148944926193
195,0.008532504457162549,0.024037418065770023
196,0.008045832340436217,0.024593774987045628
197,0.00827626908656464,0.02497436047593432
198,0.007868377249512972,0.025343973613890996
199,0.008094143121474818,0.024819509692742544
200,0.008052038235755718,0.023554150237212485
201,0.008125716416651253,0.024699334896766702
202,0.007584700924459344,0.023580116477257763
203,0.007856091060839478,0.024649726599846544
204,0.007955557999449709,0.024322583347318027
205,0.00850449006652856,0.02486610426666754
206,0.007705280150746523,0.024260211628853095
207,0.008113129516427781,0.024788351566204975
208,0.008215328824421091,0.023903188804960847
209,0.008243463316380081,0.024811598210646907
210,0.007994975697540336,0.02508698878243177
211,0.007944788245591784,0.02327827099639801
212,0.007961950700453628,0.023767012392891983
213,0.008103807685614355,0.02448115530911351
214,0.007967748732611725,0.023779031015896065
215,0.00756058617236398,0.02540450908391282
216,0.00789009092700816,0.024230078592006786
217,0.008307326396947494,0.024992313256674642
218,0.008120400167591704,0.02418697893906872
219,0.007251143146734128,0.025609980741729377
220,0.008279565854925414,0.023155120353562604
221,0.00836712163135089,0.02473569004066117
222,0.007907714553197692,0.024979614595583288
223,0.008142919709919552,0.023826936506571333
224,0.00823751146628579,0.024258075611336832
225,0.008437460725019523,0.02591072135600514
226,0.007853215911808807,0.022836391392101796
227,0.007793951483283034,0.023952328138983386
228,0.00794853649624237,0.02539622359957204
229,0.008373823345805744,0.02452205032826195
230,0.008185545635714796,0.025397591114474094
231,0.007930176428389446,0.023898031922379447
232,0.007562625535009974,0.023613489706931095
233,0.008665796145990643,0.02446449200868854
234,0.008490962674112448,0.02390535512053411
235,0.008056629634585635,0.024248051618502735
236,0.00785359049664906,0.02406905953703143
237,0.007821543983999625,0.02462690859972183
238,0.008287808329141581,0.02393084958764784
239,0.008127814491917396,0.024874463894055742
240,0.007141828161560362,0.023782888301019104
241,0.00775015869108287,0.025215692520543884
242,0.008076290542014754,0.024589080919201818
243,0.008163500177635195,0.024854614058874076
244,0.008209059734180733,0.024490251822251535
245,0.00784679845606455,0.02451732857977446
246,0.007976540485264246,0.025759608882553072
