perm,null_median,null_p95
0,0.028182893180922347,0.08945986496624156
1,0.028603988603988606,0.08969530982540226
2,0.028985507246376812,0.0868424055688691
3,0.030354901289512723,0.08935634663790003
4,0.0283851976450799,0.08654741580009312
5,0.028849138600031042,0.08827490592196474
6,0.029041750181244403,0.09354765303378224
7,0.030161908077994428,0.08769827684582905
8,0.030004794710677067,0.08353102006352779
9,0.027730229373502224,0.08861785150752696
10,0.027376392757660167,0.08696581196581198
11,0.02909962341663814,0.08621476663243181
12,0.02732708965395946,0.0857435786747248
13,0.028671204235063835,0.08957219251336898
14,0.0276161132032409,0.08883943854844231
15,0.03012666894899007,0.0871852970795569
16,0.029425561857648518,0.0925199368843021
17,0.030748663101604283,0.08818918212699242
18,0.029562475364603862,0.08864676400087165
19,0.030303030303030304,0.0896761984861228
20,0.029311082584510054,0.08842768947852359
21,0.02977067977067977,0.08892305721058363
22,0.02779083983823944,0.08196721311475409
23,0.03007518796992481,0.08906767088896497
24,0.02846448467966574,0.08461538461538462
25,0.027634660421545665,0.08485322685085257
26,0.02967340195704664,0.0858356940509915
27,0.029814271749755622,0.08809924306139613
28,0.0283851976450799,0.08665675831888366
29,0.027896412486410935,0.09014801846251791
30,0.03015813831070559,0.08582455541814149
31,0.028348837209302327,0.08757923365428903
32,0.030158730158730163,0.08412698412698413
33,0.028982667015068374,0.08918593822753376
34,0.02736381241054138,0.08611208611208611
35,0.030642644346715847,0.0880105087174588
36,0.028487355537549577,0.08864551863041288
37,0.029891304347826088,0.08883515559293524
38,0.029805072311884305,0.08637280769827721
39,0.03014022568868238,0.08910438003922425
40,0.028372818839551707,0.08641055876207616
41,0.028575865817673553,0.08699466056445462
42,0.029617862116991644,0.08825772016774686
43,0.029930975505466983,0.08690598290598289
44,0.03061422581146141,0.09224610023232657
45,0.030652443342776205,0.09195940671350507
46,0.027730229373502224,0.08670741023682199
47,0.027309883576913545,0.08682082564902822
48,0.028944911297852472,0.08540218470705065
49,0.027149877149877148,0.09021739130434783
50,0.029070001206224112,0.08763735041594377
51,0.027846179102027413,0.08396946564885496
52,0.028571428571428574,0.09084332368747416
53,0.02835786830993952,0.0846935186909121
54,0.029994428969359332,0.09011111111111111
55,0.028603988603988606,0.09064073982330112
56,0.030306791617534495,0.08913618089336088
57,0.029727262353075434,0.08822792022792024
58,0.02909962341663814,0.08432259280195967
59,0.03011522346368715,0.08649311450669685
60,0.028985507246376812,0.08905346820809248
61,0.029082139310540503,0.09125315391084945
62,0.030876330876330876,0.08839241386158275
63,0.029704400957806954,0.08683912551171502
64,0.028905531467612666,0.08547985043622766
65,0.029127854170627125,0.08829138062547674
66,0.028243752139678193,0.09078805878437196
67,0.030942057548285374,0.08594657375145179
68,0.028243752139678193,0.0877125970005227
69,0.030982905982905987,0.08824622244240772
70,0.028337147215865752,0.08721000361867234
71,0.0283921568627451,0.08397687861271677
72,0.028793499381734675,0.08096935138987883
73,0.029318010234040768,0.08583566884647895
