perm,null_median,null_p95
0,0.01735371238840637,0.056661509803837315
1,0.017511591286851542,0.05534630867399964
2,0.017970838142960573,0.0564551155071887
3,0.017563452113744688,0.056467258399677
4,0.017535508851343515,0.05822639514258421
5,0.016648189209164818,0.05691698660014033
6,0.017576924224788848,0.05956856112113147
7,0.016797026838496428,0.055855090835096696
8,0.017422794028837067,0.058784458890373883
9,0.016452131502310976,0.058349392935203
10,0.017471625202960837,0.056337034237147345
11,0.017147704290791273,0.05949922736439587
12,0.017219294624505197,0.05481226766113942
13,0.017143669625758154,0.057053588233828556
14,0.01670861675401976,0.05556020632548776
15,0.016654099169829108,0.05498229604848282
16,0.017333754430290907,0.05976382312011708
17,0.01791596085074346,0.05595798871365969
18,0.018367794548495908,0.05821539684184883
19,0.01723538880834399,0.06336637047163349
20,0.017043334916020236,0.05383764715809433
21,0.01680061367358577,0.05768040744329311
22,0.01694737625717805,0.054214249762251185
23,0.016177005427170068,0.05726361903152582
24,0.01752222584465982,0.055607118504406944
25,0.01743591771474446,0.05673745603482384
26,0.01778374657459022,0.05689313732675819
27,0.016797778741730156,0.056041942649517014
28,0.01732790455183657,0.054945054945054944
29,0.01761662475481872,0.057520673840820394
30,0.015980380576503625,0.05997860946313544
31,0.017108867900779964,0.05817129317871617
32,0.017665572744412404,0.058313026715951045
33,0.017862421412862445,0.05906826845906892
34,0.017115700000274084,0.05739727468514734
35,0.018334378840918746,0.05758856962852154
36,0.017438597269817113,0.05726791036875685
37,0.016901415266199378,0.05683981831525343
38,0.01678747999074339,0.055816891636307986
39,0.016603193079610813,0.05519360925185686
40,0.01780658487352703,0.05892555670670835
41,0.01742544554853189,0.0594061825855304
42,0.01666986667327313,0.056968606468109216
43,0.016313180083847564,0.05715446759302627
44,0.017563663325354854,0.057120563356237594
45,0.01706052141447867,0.054093301808575224
46,0.017542056740094528,0.05734003784356939
47,0.017786684845129876,0.0578953538482319
48,0.01750449626451588,0.06032244234100067
49,0.01787815579642212,0.061598081357785904
50,0.0184324607002572,0.059629643911901405
51,0.018324918776868763,0.057203861018011594
52,0.017810654767986975,0.0532158683610296
53,0.0159525090266337,0.05789528479484675
54,0.01697870664971722,0.056021786184829656
55,0.016926334785771466,0.05324680274595648
56,0.01720986214800091,0.05526431181973999
57,0.01748312887821699,0.060652515723270434
58,0.018026075475246414,0.058921148891595304
59,0.016743308415534328,0.05685375989559173
60,0.016495735165224228,0.05890170899291893
61,0.01756964040591976,0.056735039576124656
62,0.018072246894978376,0.05590202199773782
63,0.018337957262458272,0.054654108247906036
64,0.017541699437206085,0.05818144776989325
65,0.016940259555214367,0.05550829472902369
66,0.01681564818316609,0.05719444444444444
67,0.01685049536230348,0.05699311190852638
68,0.017441708968040873,0.054477216044873676
69,0.01764774178567282,0.06062732803783491
70,0.017075047200805115,0.056586162032086273
71,0.016716832331575816,0.05873536473044703
72,0.017385693586251263,0.0592380952380952
73,0.01701276904168995,0.056056820825813175
74,0.017182036788421,0.061743558337651605
75,0.01774788354385228,0.05650784322039995
76,0.01694827928806972,0.055071455789846575
77,0.016809006678627475,0.05585874391456369
78,0.01681842561268672,0.05596192576227216
79,0.017908050768065835,0.05578529443963127
80,0.016844300830828694,0.058065490209972086
81,0.017598046231454393,0.054937770562770556
82,0.016895429030228504,0.05931919452616285
83,0.016530818159570346,0.05839376350907166
84,0.01761149545052522,0.060663466967814786
85,0.01693958215697346,0.06059322816643307
86,0.01832030026290455,0.05525616411753815
87,0.017801015612484004,0.05631902254096706
88,0.01852002325255867,0.0575016626807992
89,0.01780979307575052,0.059196350195432186
90,0.017401282477799755,0.05662025108693624
91,0.018298907061653862,0.0589000171672189
92,0.016691602426250382,0.05310645149691967
93,0.016848092803927586,0.05952689198544013
94,0.018376874697629414,0.0603094078524878
95,0.016882805965112564,0.05901163049213794
96,0.016746490956653495,0.058014318299177504
97,0.017587878143881366,0.053744332317368596
98,0.01666131918467855,0.053172567226686604
99,0.017885941899303995,0.059293595896856746
100,0.017373590788243777,0.059132286622423015
101,0.01694514058227715,0.05719816507801518
102,0.016649752920219967,0.05513851108791872
103,0.01802491357120548,0.0540594134499001
104,0.018074356583287085,0.05702200768478598
105,0.018021434196936144,0.05687772045089058
106,0.018168665499460987,0.06005089865016028
107,0.017165039581964393,0.05918325334086194
108,0.01737936647356937,0.055035259083506365
109,0.01693284632134802,0.05612169937882729
110,0.01802454877899556,0.058287782013554376
111,0.01698124137458385,0.056887655783645685
112,0.01749160852668412,0.055211907500384474
113,0.017873058360023043,0.05820028735187265
114,0.01745574309463538,0.061518911086145975
115,0.017383998789802763,0.05878782127108801
116,0.01737827796828505,0.05856007513552296
117,0.016025533013578522,0.056885064434430185
118,0.017109480204048174,0.05714285714285714
119,0.017407537701144657,0.057107448710709566
120,0.01650575863076042,0.05731099590771315
121,0.01697487295313382,0.05819770390697971
122,0.017649801713872496,0.05499049423718595
123,0.017202923847959996,0.058721090280504165
124,0.01663224889043524,0.05288648242942607
125,0.017513465608911767,0.057988230850351874
126,0.017414647216458863,0.05493393889347646
127,0.017497844156256458,0.0548878218418448
128,0.017361375564105594,0.055848419484828604
129,0.01789827925697491,0.05703248163293684
130,0.01765879462169797,0.05872934758512992
131,0.017785261852367965,0.05885627136050996
132,0.01809301948182065,0.05800942989297324
133,0.01743365330321852,0.0575431762672922
134,0.01643509279057691,0.05794433094557022
135,0.016686523172795495,0.059241410749372274
136,0.016826938637272148,0.06138512204571866
