perm,null_median,null_p95
0,0.025088757396449703,0.07859171597633136
1,0.02517159763313609,0.07692307692307693
2,0.025088757396449703,0.07867455621301775
3,0.025668639053254436,0.0782603550295858
4,0.024,0.07671597633136094
5,0.025254437869822486,0.07846745562130178
6,0.025337278106508876,0.07834319526627218
7,0.025088757396449703,0.07834319526627218
8,0.024248520710059174,0.07671597633136094
9,0.025005917159763316,0.07809467455621302
10,0.02542011834319527,0.07696449704142012
11,0.025502958579881656,0.07842603550295858
12,0.025502958579881656,0.07842603550295858
13,0.02542011834319527,0.07884023668639054
14,0.025337278106508876,0.07834319526627218
15,0.025337278106508876,0.07700591715976332
16,0.02517159763313609,0.07850887573964498
17,0.025337278106508876,0.07667455621301775
18,0.02517159763313609,0.07850887573964498
19,0.02542011834319527,0.07679881656804734
20,0.025254437869822486,0.07842603550295858
21,0.025254437869822486,0.07725443786982247
22,0.025005917159763316,0.07859171597633136
23,0.02517159763313609,0.07675739644970414
24,0.025005917159763316,0.07850887573964498
25,0.025088757396449703,0.07659171597633135
26,0.025585798816568046,0.07867455621301775
27,0.024248520710059174,0.07659171597633135
28,0.025088757396449703,0.07671597633136094
29,0.025502958579881656,0.07867455621301775
30,0.02517159763313609,0.07700591715976332
31,0.02416568047337278,0.07850887573964498
32,0.025337278106508876,0.07759171597633137
33,0.025585798816568046,0.07692307692307693
34,0.025254437869822486,0.0770473372781065
35,0.025337278106508876,0.07750295857988165
36,0.025337278106508876,0.07784615384615386
37,0.024,0.07850887573964498
38,0.025502958579881656,0.0770473372781065
39,0.025337278106508876,0.07692307692307693
40,0.023917159763313607,0.07688165680473373
41,0.025254437869822486,0.07613609467455622
42,0.025337278106508876,0.07650887573964497
43,0.02542011834319527,0.07892307692307693
44,0.02542011834319527,0.07838461538461539
45,0.025337278106508876,0.07692307692307693
46,0.02542011834319527,0.07809467455621302
47,0.025088757396449703,0.07838461538461539
48,0.02517159763313609,0.07659171597633135
49,0.025254437869822486,0.07855029585798817
50,0.02492307692307693,0.07797041420118343
51,0.02542011834319527,0.07679881656804734
52,0.02517159763313609,0.0764260355029586
53,0.025254437869822486,0.07692307692307693
54,0.024,0.07850887573964498
55,0.025502958579881656,0.07842603550295858
56,0.025502958579881656,0.07842603550295858
57,0.025088757396449703,0.07863313609467455
58,0.024331360946745564,0.07813609467455622
59,0.025254437869822486,0.07679881656804734
60,0.025254437869822486,0.07817751479289942
61,0.025254437869822486,0.07692307692307693
62,0.02517159763313609,0.07830177514792899
63,0.023917159763313607,0.07842603550295858
64,0.025337278106508876,0.07879881656804734
65,0.025337278106508876,0.07855029585798817
66,0.02517159763313609,0.07688165680473373
67,0.025254437869822486,0.07834319526627218
68,0.025337278106508876,0.07892307692307693
69,0.02517159763313609,0.0782603550295858
70,0.02542011834319527,0.07867455621301775
71,0.025254437869822486,0.07638461538461538
72,0.02542011834319527,0.07867455621301775
73,0.02542011834319527,0.07842603550295858
74,0.025337278106508876,0.0802603550295858
75,0.02517159763313609,0.07830177514792899
76,0.02542011834319527,0.07859171597633136
77,0.025337278106508876,0.07729585798816568
78,0.025254437869822486,0.07859171597633136
79,0.025254437869822486,0.07655029585798817
80,0.024,0.07838461538461539
81,0.025254437869822486,0.07688165680473373
82,0.025254437869822486,0.07797041420118345
83,0.025005917159763316,0.07692307692307693
84,0.02517159763313609,0.07850887573964498
85,0.025337278106508876,0.07875739644970414
86,0.025254437869822486,0.07867455621301775
87,0.02517159763313609,0.07630177514792899
88,0.025337278106508876,0.07788165680473373
89,0.02542011834319527,0.07830177514792899
90,0.025005917159763316,0.07692307692307693
91,0.025337278106508876,0.07659171597633135
92,0.02542011834319527,0.07850887573964498
93,0.025337278106508876,0.0802189349112426
94,0.025585798816568046,0.0782189349112426
95,0.025502958579881656,0.07859171597633136
96,0.02542011834319527,0.07700591715976332
97,0.025337278106508876,0.07692307692307693
98,0.023917159763313607,0.07879881656804734
99,0.025502958579881656,0.07859171597633136
100,0.025585798816568046,0.07842603550295858
101,0.025088757396449703,0.07850887573964498
102,0.02542011834319527,0.07842603550295858
103,0.025254437869822486,0.07859171597633136
104,0.025337278106508876,0.07842603550295858
105,0.025337278106508876,0.0770887573964497
106,0.02542011834319527,0.07692307692307693
107,0.02492307692307693,0.07692307692307693
108,0.025502958579881656,0.0770473372781065
109,0.024745562130177513,0.07675739644970414
110,0.025502958579881656,0.07684023668639053
111,0.02542011834319527,0.0782603550295858
112,0.025337278106508876,0.07500591715976332
113,0.025254437869822486,0.07859171597633136
114,0.025337278106508876,0.07834319526627218
115,0.025005917159763316,0.07684023668639053
116,0.025337278106508876,0.0764260355029586
117,0.025502958579881656,0.0782189349112426
