perm,null_median,null_p95
0,0.025337278106508876,0.07850887573964498
1,0.02542011834319527,0.07655029585798817
2,0.023917159763313607,0.07634319526627217
3,0.025337278106508876,0.07859171597633136
4,0.025254437869822486,0.07650887573964497
5,0.02408284023668639,0.07933727810650887
6,0.024,0.07684023668639053
7,0.025502958579881656,0.07721301775147929
8,0.023917159763313607,0.07638461538461538
9,0.025254437869822486,0.0762603550295858
10,0.025337278106508876,0.07659171597633135
11,0.02542011834319527,0.0782189349112426
12,0.025254437869822486,0.08009467455621302
13,0.02542011834319527,0.07684023668639053
14,0.024248520710059174,0.07875739644970414
15,0.02542011834319527,0.07884023668639054
16,0.025088757396449703,0.0782603550295858
17,0.02542011834319527,0.07855029585798817
18,0.025502958579881656,0.07675739644970414
19,0.02542011834319527,0.0771715976331361
20,0.025337278106508876,0.07684023668639053
21,0.02492307692307693,0.07692307692307693
22,0.025337278106508876,0.07830177514792899
23,0.025337278106508876,0.07842603550295858
24,0.025337278106508876,0.07780473372781066
25,0.025337278106508876,0.07467455621301775
26,0.02517159763313609,0.07855029585798817
27,0.02492307692307693,0.07850887573964498
28,0.025088757396449703,0.0782603550295858
29,0.02542011834319527,0.07692307692307693
30,0.02542011834319527,0.07850887573964498
31,0.025088757396449703,0.07830177514792899
32,0.025337278106508876,0.07846745562130178
33,0.025337278106508876,0.07688165680473373
34,0.02517159763313609,0.07692307692307693
35,0.023917159763313607,0.07842603550295858
36,0.025502958579881656,0.0770887573964497
37,0.02542011834319527,0.0782189349112426
38,0.025502958579881656,0.07784023668639053
39,0.025254437869822486,0.07684023668639053
40,0.025502958579881656,0.0782603550295858
41,0.025254437869822486,0.07813609467455622
42,0.02542011834319527,0.07729585798816568
43,0.025337278106508876,0.07696449704142012
44,0.025088757396449703,0.07842603550295858
45,0.025502958579881656,0.07721301775147929
46,0.02517159763313609,0.07797041420118345
47,0.025005917159763316,0.07675739644970414
48,0.02517159763313609,0.0770473372781065
49,0.025337278106508876,0.07659171597633135
50,0.025585798816568046,0.07867455621301775
51,0.025254437869822486,0.07763313609467455
52,0.025088757396449703,0.07667455621301775
53,0.02517159763313609,0.07646745562130178
54,0.02542011834319527,0.07834319526627218
55,0.024840236686390536,0.07684023668639053
56,0.025254437869822486,0.07834319526627218
57,0.025585798816568046,0.07684023668639053
58,0.025254437869822486,0.0770887573964497
59,0.02542011834319527,0.07733727810650887
60,0.02517159763313609,0.07846745562130178
61,0.025337278106508876,0.07892307692307693
62,0.025088757396449703,0.07659171597633135
63,0.02542011834319527,0.07859171597633136
64,0.02492307692307693,0.07679881656804734
65,0.02542011834319527,0.0771715976331361
66,0.02542011834319527,0.07659171597633135
67,0.025502958579881656,0.0770887573964497
68,0.025254437869822486,0.07842603550295858
69,0.02542011834319527,0.0801775147928994
70,0.024,0.07630177514792899
71,0.02408284023668639,0.07700591715976332
72,0.02408284023668639,0.07638461538461538
73,0.02542011834319527,0.07850887573964498
74,0.025502958579881656,0.07684023668639053
75,0.025502958579881656,0.07675739644970414
76,0.025005917159763316,0.07830177514792899
77,0.025585798816568046,0.07801183431952663
78,0.025502958579881656,0.07884023668639054
79,0.025585798816568046,0.07675739644970414
80,0.025254437869822486,0.07588165680473373
81,0.02542011834319527,0.07788165680473373
82,0.025005917159763316,0.07830177514792899
83,0.025337278106508876,0.07671597633136094
84,0.02383431952662722,0.07859171597633136
85,0.02542011834319527,0.07809467455621302
86,0.025088757396449703,0.07908875739644972
87,0.025254437869822486,0.07888165680473373
88,0.025337278106508876,0.07984023668639054
89,0.025337278106508876,0.07867455621301775
90,0.02517159763313609,0.07671597633136094
91,0.02542011834319527,0.07663313609467455
92,0.024414201183431954,0.0771715976331361
93,0.024331360946745564,0.07679881656804734
94,0.025254437869822486,0.07692307692307693
95,0.02542011834319527,0.07859171597633136
96,0.02492307692307693,0.08001183431952663
97,0.02408284023668639,0.0771301775147929
98,0.024840236686390536,0.07830177514792899
99,0.025337278106508876,0.07859171597633136
100,0.025585798816568046,0.07655029585798817
101,0.02517159763313609,0.07659171597633135
102,0.025254437869822486,0.07733727810650887
103,0.02517159763313609,0.07817751479289942
104,0.02416568047337278,0.0782603550295858
105,0.025088757396449703,0.07659171597633135
106,0.025005917159763316,0.07700591715976332
107,0.025502958579881656,0.07867455621301775
108,0.025337278106508876,0.07537869822485208
109,0.02542011834319527,0.07675739644970414
110,0.025254437869822486,0.07875739644970414
111,0.024331360946745564,0.07659171597633135
112,0.02542011834319527,0.07875739644970414
113,0.025337278106508876,0.07834319526627218
114,0.025337278106508876,0.07859171597633136
115,0.02492307692307693,0.07675739644970414
116,0.025254437869822486,0.07863313609467455
117,0.02542011834319527,0.07675739644970414
118,0.02542011834319527,0.07817751479289942
119,0.025254437869822486,0.07846745562130178
120,0.025337278106508876,0.0762189349112426
121,0.02542011834319527,0.0771301775147929
122,0.025337278106508876,0.07684023668639053
123,0.02542011834319527,0.07859171597633136
124,0.025005917159763316,0.07509467455621302
125,0.025005917159763316,0.07842603550295858
126,0.02517159763313609,0.0782189349112426
127,0.02542011834319527,0.0771301775147929
128,0.02517159763313609,0.07721301775147929
129,0.025254437869822486,0.07834319526627218
130,0.025337278106508876,0.07692307692307693
131,0.02408284023668639,0.07659171597633135
132,0.02542011834319527,0.07867455621301775
133,0.02517159763313609,0.07809467455621302
134,0.025502958579881656,0.07850887573964498
135,0.02517159763313609,0.07659171597633135
136,0.025668639053254436,0.07834319526627218
137,0.025005917159763316,0.07721301775147929
138,0.025337278106508876,0.07700591715976332
139,0.02542011834319527,0.0771715976331361
140,0.025337278106508876,0.07675739644970414
141,0.025337278106508876,0.07834319526627218
142,0.025088757396449703,0.07679881656804734
143,0.02542011834319527,0.07855029585798817
144,0.02383431952662722,0.0770473372781065
145,0.025254437869822486,0.07729585798816568
146,0.025005917159763316,0.07850887573964498
147,0.025254437869822486,0.07729585798816568
148,0.02517159763313609,0.0782603550295858
149,0.02517159763313609,0.07834319526627218
150,0.025337278106508876,0.08013609467455621
151,0.025337278106508876,0.07867455621301775
152,0.02517159763313609,0.07725443786982249
153,0.02542011834319527,0.0770887573964497
154,0.02517159763313609,0.0770887573964497
155,0.025502958579881656,0.07817751479289942
156,0.025502958579881656,0.07659171597633135
157,0.025088757396449703,0.07579881656804734
158,0.025502958579881656,0.07601183431952663
159,0.025502958579881656,0.07892307692307693
160,0.024331360946745564,0.07813609467455622
161,0.025254437869822486,0.07855029585798817
162,0.025337278106508876,0.07875739644970414
163,0.025337278106508876,0.07667455621301775
164,0.02416568047337278,0.07650887573964497
165,0.02416568047337278,0.07859171597633136
166,0.025254437869822486,0.07659171597633135
167,0.02517159763313609,0.07671597633136094
168,0.02542011834319527,0.07817751479289942
169,0.02542011834319527,0.0782603550295858
170,0.025005917159763316,0.07859171597633136
171,0.025254437869822486,0.07667455621301775
172,0.025585798816568046,0.0801775147928994
173,0.024248520710059174,0.07675739644970414
174,0.025337278106508876,0.07842603550295858
175,0.02542011834319527,0.07842603550295858
176,0.02542011834319527,0.07675739644970414
177,0.023917159763313607,0.07742011834319526
178,0.025005917159763316,0.07692307692307693
179,0.02416568047337278,0.07659171597633135
180,0.024,0.07809467455621302
181,0.02542011834319527,0.07667455621301775
182,0.02408284023668639,0.07700591715976332
183,0.025337278106508876,0.07813609467455622
184,0.025337278106508876,0.07875739644970414
185,0.02492307692307693,0.07792307692307693
186,0.025088757396449703,0.07850887573964498
187,0.02542011834319527,0.08042603550295858
188,0.02542011834319527,0.07834319526627218
189,0.024,0.07659171597633135
190,0.025337278106508876,0.07721301775147929
191,0.025088757396449703,0.0764260355029586
192,0.023917159763313607,0.07884023668639054
193,0.02517159763313609,0.07659171597633135
194,0.024,0.07737869822485206
195,0.024840236686390536,0.07859171597633136
196,0.025088757396449703,0.07817751479289942
197,0.023751479289940827,0.07830177514792899
198,0.025088757396449703,0.0782603550295858
199,0.025502958579881656,0.07875739644970414
200,0.024840236686390536,0.07808875739644972
201,0.025254437869822486,0.07859171597633136
202,0.02383431952662722,0.07721301775147929
203,0.02542011834319527,0.0782603550295858
204,0.025337278106508876,0.07850887573964498
205,0.025337278106508876,0.07675739644970414
206,0.025337278106508876,0.07659171597633135
207,0.025254437869822486,0.07684023668639053
208,0.025502958579881656,0.07842603550295858
209,0.024331360946745564,0.0764260355029586
210,0.025585798816568046,0.0782189349112426
211,0.024414201183431954,0.07663313609467455
212,0.025337278106508876,0.07675739644970414
213,0.025005917159763316,0.0764260355029586
214,0.025502958579881656,0.07867455621301775
215,0.02517159763313609,0.07667455621301775
216,0.025337278106508876,0.07834319526627218
217,0.025088757396449703,0.07746745562130176
218,0.025502958579881656,0.07830177514792899
219,0.025254437869822486,0.07834319526627218
220,0.025502958579881656,0.07842603550295858
221,0.025585798816568046,0.07871597633136095
222,0.025254437869822486,0.0790473372781065
223,0.025337278106508876,0.07859171597633136
224,0.025337278106508876,0.07684023668639053
225,0.02542011834319527,0.07667455621301775
226,0.02517159763313609,0.07875739644970414
227,0.02416568047337278,0.07859171597633136
228,0.025337278106508876,0.07875739644970414
229,0.025254437869822486,0.07659171597633135
230,0.02542011834319527,0.07817751479289942
231,0.02449704142011834,0.07867455621301775
232,0.02408284023668639,0.07659171597633135
233,0.024840236686390536,0.07684023668639053
234,0.02542011834319527,0.07884023668639054
235,0.02542011834319527,0.07638461538461538
236,0.025254437869822486,0.07809467455621302
237,0.025337278106508876,0.07801183431952663
238,0.025088757396449703,0.0770887573964497
239,0.024591715976331363,0.07684023668639053
240,0.02542011834319527,0.0782189349112426
241,0.025254437869822486,0.07688165680473373
242,0.025502958579881656,0.07834319526627218
243,0.025337278106508876,0.07850887573964498
244,0.025337278106508876,0.0782603550295858
245,0.025337278106508876,0.07817751479289942
246,0.024840236686390536,0.07684023668639053
247,0.025088757396449703,0.07671597633136094
248,0.02542011834319527,0.07875739644970414
249,0.025502958579881656,0.07655029585798817
250,0.025254437869822486,0.07659171597633135
251,0.025254437869822486,0.07850887573964498
252,0.025502958579881656,0.07850887573964498
253,0.025254437869822486,0.07700591715976332
254,0.024331360946745564,0.07867455621301775
255,0.025254437869822486,0.07650887573964497
256,0.02408284023668639,0.0770887573964497
257,0.025502958579881656,0.07696449704142012
258,0.025337278106508876,0.07659171597633135
259,0.025502958579881656,0.0762189349112426
260,0.02542011834319527,0.07700591715976332
261,0.025254437869822486,0.07679881656804734
262,0.025254437869822486,0.07834319526627218
263,0.02542011834319527,0.07859171597633136
264,0.024840236686390536,0.07746745562130176
265,0.025502958579881656,0.07842603550295858
266,0.024840236686390536,0.0782603550295858
267,0.025502958579881656,0.07805325443786983
268,0.02542011834319527,0.07879881656804734
269,0.02408284023668639,0.07867455621301775
270,0.025337278106508876,0.0782603550295858
271,0.025337278106508876,0.0782189349112426
272,0.02542011834319527,0.07838461538461539
273,0.02517159763313609,0.07817751479289942
274,0.025502958579881656,0.07675739644970414
275,0.024331360946745564,0.07659171597633135
276,0.025502958579881656,0.07696449704142012
277,0.025337278106508876,0.07846745562130178
278,0.02517159763313609,0.07762721893491124
279,0.025502958579881656,0.07809467455621302
280,0.024,0.0770887573964497
281,0.024757396449704136,0.07679881656804734
282,0.02542011834319527,0.07675739644970414
283,0.025337278106508876,0.07834319526627218
284,0.025337278106508876,0.0790887573964497
285,0.025088757396449703,0.07671597633136094
286,0.02542011834319527,0.07884023668639054
287,0.025502958579881656,0.07879881656804734
288,0.02542011834319527,0.07842603550295858
289,0.025254437869822486,0.07859171597633136
290,0.025502958579881656,0.0782603550295858
291,0.02517159763313609,0.07721301775147929
292,0.025254437869822486,0.07659171597633135
293,0.02542011834319527,0.07958579881656805
294,0.025254437869822486,0.07871597633136095
295,0.025254437869822486,0.0782603550295858
296,0.02542011834319527,0.07817751479289942
297,0.025254437869822486,0.0782603550295858
