perm,null_median,null_p95
0,0.004118403495752664,0.012526607522263929
1,0.0037056954311005808,0.012270066903293408
2,0.004035598799586079,0.012187211707321668
3,0.0042014874566348726,0.013265817378901347
4,0.004054031802150082,0.01257446840872767
5,0.0038126779662718616,0.012055925720881183
6,0.004103189119498515,0.012393952797504507
7,0.003989811930583495,0.011822850026413619
8,0.003923301008208518,0.012594572399177053
9,0.003971033129219745,0.012683250554912281
10,0.003941403453965752,0.011727829165344553
11,0.004019510106069185,0.012513790862232175
12,0.003746282703963197,0.01209327040455105
13,0.0037462076831119503,0.011859125847787026
14,0.004103257631899608,0.011725263366434287
15,0.004016521541478284,0.011689909027070277
16,0.003822689337219125,0.011498749972411813
17,0.004139000077550678,0.012279047794471452
18,0.00399691889460968,0.011681190257536634
19,0.003825256709303518,0.011977327100608844
20,0.004110453132333561,0.012194148733279082
21,0.004145024692937177,0.01237198362411756
22,0.004140024459968583,0.01199791162776702
23,0.003916740710411916,0.011640275267343977
24,0.0037850731687795944,0.0119430783677693
25,0.003868954262366997,0.011876688911205245
26,0.0040198775570065085,0.01256252836221377
27,0.004010287337877186,0.011532659370484451
28,0.004098939830043073,0.012064769900394122
29,0.0039579625654068695,0.012529810353064004
30,0.004215226952467677,0.011908433525091197
31,0.004229627643497463,0.01187325993720542
32,0.004146755149683726,0.012197306368484229
33,0.0040733749982865405,0.011991898564267914
34,0.004043187646616764,0.012100145304193158
35,0.003955053467974985,0.012258280395246096
36,0.003947332248603691,0.01221391470739778
37,0.0039136775950006294,0.0117104865695073
38,0.004099326453815777,0.011934663545951827
39,0.004051681596948499,0.012303935625066693
40,0.004152967068172059,0.011798421632703988
41,0.0038549252904717148,0.011963110600851208
42,0.0037951980696499174,0.011399479542672257
43,0.00396609526763958,0.011709366541283515
44,0.004295225651674194,0.012178370715869828
45,0.0040195406038440185,0.012625887160222336
46,0.004011883400943904,0.012357240659082514
47,0.004244049802065913,0.013060472778185998
48,0.004009318594509426,0.012190362413509114
49,0.004028428337738685,0.012282332836512193
50,0.004114137828178273,0.011859388152337669
51,0.00402943822962086,0.011686773076731743
52,0.003927286314028909,0.011507261914879625
53,0.0038366103454254563,0.012107197141787412
54,0.004105668869667581,0.012575011102402358
55,0.004095702246221106,0.011998352712771058
56,0.00395190638397085,0.011892460974637892
57,0.003880338387788937,0.012244942946890703
58,0.004161040301425195,0.012184616320461288
59,0.004006549740972004,0.012087607123091723
60,0.003979658968872658,0.011506360315976405
61,0.004036143525229172,0.012730135303111923
62,0.0043704844995376,0.012570107850025401
63,0.003700745838504566,0.011732284368577471
64,0.004110331477766058,0.012513944323376281
65,0.004136511424696766,0.011651603662645244
66,0.00427436639475842,0.012381791172791173
67,0.004177676502770081,0.012386299615948584
68,0.003900277051225469,0.012327249380825396
69,0.0037869636868318457,0.011316875564936582
70,0.004202717589741695,0.012238844612931293
71,0.004160714197637784,0.011748301610183275
72,0.0042681876979475675,0.012322209001156208
73,0.003660319351008856,0.012114133147881003
74,0.004267970303904328,0.01199765103530479
75,0.004123540046213441,0.011986802115907929
76,0.0041761391352710744,0.012024619977266851
77,0.003934787444381619,0.012040534417295056
78,0.0040214563254056404,0.0114333915642825
79,0.004330308583597717,0.012116529463995178
80,0.0037844566043928676,0.012063969314144331
81,0.003992547950786372,0.011845834912222294
82,0.0037805832068642867,0.012020850230035357
83,0.004096815618799821,0.01247784811981905
84,0.003906572091576299,0.012478290513804998
85,0.00420537391091827,0.012332915429644084
86,0.003990244935352133,0.011723451833793176
87,0.004167736162895678,0.012843856239077554
88,0.003965932504031704,0.012143904582310022
89,0.00393244419176645,0.012206405547168002
90,0.0038046659171831754,0.011806902477610086
91,0.004180643351031882,0.012025381022185911
92,0.003990302110390906,0.011899851569784424
93,0.0038860389615578417,0.012236763715844489
94,0.0038712821553556626,0.011809377780065399
95,0.004009632345325885,0.011782377489809029
96,0.004034645390863081,0.012269645635397572
97,0.004213080226530247,0.011782892917502105
98,0.0042106662618423,0.011947214264894292
99,0.0038903368225572943,0.012591272483151174
100,0.004073064719338035,0.012190021297559394
101,0.0038913662069859356,0.011820571148383542
102,0.0042151319690087174,0.012038732683798922
103,0.0041762198519496585,0.011857490964930549
104,0.0038742862620997076,0.01280711594126179
105,0.004147272691779126,0.012459336427063305
106,0.004180013966665785,0.012411565266009783
107,0.003948855141452136,0.011618924366309326
108,0.004187695940510688,0.012075425608681726
109,0.0038983774228803156,0.011568527435959944
110,0.004031028942217893,0.012284537305280646
111,0.004181896751043506,0.011764575403954293
112,0.004232231460839245,0.011755108094864838
113,0.0038708175587479354,0.012544220288514455
114,0.004020467319950947,0.012047060245613027
115,0.004067373404983615,0.012321567779303771
116,0.003818783821268018,0.011321816471677078
117,0.003946440682729639,0.011942982995575798
118,0.004159211411218028,0.012594538426241484
119,0.00412697567790777,0.011485428256018934
120,0.004071091701832485,0.011825927511939071
121,0.003961114937713173,0.012144792636949267
122,0.004304321193871023,0.011987301493082506
123,0.004051077489488714,0.011862173700755648
124,0.004029825360552049,0.01166566962502492
125,0.003923772313063102,0.011469805836285417
126,0.00395551356571644,0.012187375340350425
127,0.004405674581568451,0.011848372124475332
128,0.003877530655976777,0.012342715379442978
129,0.003916042065864017,0.011487291709908755
130,0.003867272975901996,0.011717050781584686
131,0.0037580578681941923,0.011770447666071873
132,0.003959182152277599,0.011976891050528723
133,0.004117883770737133,0.012915568868658444
134,0.004186814121120486,0.012340954343864978
135,0.004217319706972852,0.012376213486991076
136,0.004219370894914594,0.011970574667953083
137,0.003935625933351922,0.012418337173645703
138,0.004116021873194146,0.012643564256634059
139,0.003983217380551279,0.012368417626837548
140,0.004013265409625294,0.012008890857044867
141,0.00383432970014054,0.011461978864108416
142,0.004022534750693314,0.011834583357454765
143,0.004229002634299511,0.012685735261997773
144,0.004310275602196573,0.012297500834402262
145,0.004107258631037669,0.011679061876222056
146,0.004033062444473663,0.011748492913420634
147,0.003971956507518347,0.01240981673467582
148,0.004265577620931452,0.011656205760280387
149,0.003951869222301729,0.01181571167962868
150,0.004094584136536395,0.012065912954343444
151,0.003785380743732355,0.012040346200314439
152,0.00398465513223617,0.012497147571383989
153,0.004052395958100578,0.012016536032307639
154,0.004063380784170234,0.011503518653512209
155,0.004048003899373195,0.01213073867249365
156,0.0039479849631976205,0.012003052103721917
157,0.003919589088210251,0.012031505401241503
158,0.004251159058089704,0.012859031307635577
159,0.004361361010221401,0.012014513646182372
160,0.004126068226015446,0.012070597425920742
161,0.003975493159763931,0.012524531359799477
162,0.0038508715032161307,0.012397222549296687
163,0.003948921464873967,0.012402515545000202
164,0.004011621042200014,0.012072417037639628
165,0.003858153103082844,0.012588291081428893
166,0.004108785142336797,0.012037088203935559
167,0.0040648446668040406,0.011765162825199162
168,0.004172539775707328,0.011696729495315406
169,0.004210462390559175,0.011926547731905669
170,0.00416377329210299,0.01199670290696206
171,0.004011254956518828,0.0117478401931045
172,0.004099091545261685,0.012557053602404477
173,0.004055859020897459,0.012209452027472976
174,0.0038239058438821333,0.0120773055196502
